product_id,title,description,price,discount
15461,Product 5461,Description for product 5461,207.83,29.67
15462,Product 5462,Description for product 5462,248.08,33.49
15463,Product 5463,Description for product 5463,683.35,37.94
15464,Product 5464,Description for product 5464,599.63,6.6
15465,Product 5465,Description for product 5465,137.43,46.09
15466,Product 5466,Description for product 5466,51.77,28
15467,Product 5467,Description for product 5467,733.76,45.17
15468,Product 5468,Description for product 5468,130.46,34.78
15469,Product 5469,Description for product 5469,262.63,49.58
15470,Product 5470,Description for product 5470,194.57,1.81
15471,Product 5471,Description for product 5471,129.92,18.13
15472,Product 5472,Description for product 5472,889.15,23.74
15473,Product 5473,Description for product 5473,253.47,38.99
15474,Product 5474,Description for product 5474,187.4,20.36
15475,Product 5475,Description for product 5475,895.33,33.76
15476,Product 5476,Description for product 5476,995.4,13.96
15477,Product 5477,Description for product 5477,988.94,14.23
15478,Product 5478,Description for product 5478,810.52,35.05
15479,Product 5479,Description for product 5479,832.86,0.61
15480,Product 5480,Description for product 5480,794.8,3.07
15481,Product 5481,Description for product 5481,942.6,10.05
15482,Product 5482,Description for product 5482,149.77,9.63
15483,Product 5483,Description for product 5483,681.32,0.73
15484,Product 5484,Description for product 5484,289.74,23
15485,Product 5485,Description for product 5485,897.35,45.27
15486,Product 5486,Description for product 5486,945.89,5.99
15487,Product 5487,Description for product 5487,737.54,47.34
15488,Product 5488,Description for product 5488,556.46,32.36
15489,Product 5489,Description for product 5489,278.11,31.9
15490,Product 5490,Description for product 5490,956.86,1.4
15491,Product 5491,Description for product 5491,35.69,21.08
15492,Product 5492,Description for product 5492,24.78,33.36
15493,Product 5493,Description for product 5493,255.88,34.22
15494,Product 5494,Description for product 5494,826.1,7.41
15495,Product 5495,Description for product 5495,320.65,25.91
15496,Product 5496,Description for product 5496,705.72,10.61
15497,Product 5497,Description for product 5497,839.41,23.82
15498,Product 5498,Description for product 5498,20.22,6.05
15499,Product 5499,Description for product 5499,637.98,8.96
15500,Product 5500,Description for product 5500,928.84,16.58
15501,Product 5501,Description for product 5501,661.67,45.82
15502,Product 5502,Description for product 5502,409.08,22.76
15503,Product 5503,Description for product 5503,257.98,34.33
15504,Product 5504,Description for product 5504,323.39,47.85
15505,Product 5505,Description for product 5505,924.76,21.17
15506,Product 5506,Description for product 5506,883.35,44.41
15507,Product 5507,Description for product 5507,658.51,6.86
15508,Product 5508,Description for product 5508,79.84,11.87
15509,Product 5509,Description for product 5509,183.46,10.05
15510,Product 5510,Description for product 5510,89.89,47.16
15511,Product 5511,Description for product 5511,825.74,45.48
15512,Product 5512,Description for product 5512,460.02,21.07
15513,Product 5513,Description for product 5513,471.76,46.38
15514,Product 5514,Description for product 5514,129.88,23.9
15515,Product 5515,Description for product 5515,713,15.13
15516,Product 5516,Description for product 5516,715.74,21.17
15517,Product 5517,Description for product 5517,117.4,45.47
15518,Product 5518,Description for product 5518,697.49,25.98
15519,Product 5519,Description for product 5519,546.68,4.65
15520,Product 5520,Description for product 5520,981.61,12.58
15521,Product 5521,Description for product 5521,162.47,17.2
15522,Product 5522,Description for product 5522,186.99,24.56
15523,Product 5523,Description for product 5523,890.8,32.85
15524,Product 5524,Description for product 5524,12.14,44.41
15525,Product 5525,Description for product 5525,86.05,17.04
15526,Product 5526,Description for product 5526,371.48,45.64
15527,Product 5527,Description for product 5527,608.86,17
15528,Product 5528,Description for product 5528,564.9,14.97
15529,Product 5529,Description for product 5529,877.35,4.36
15530,Product 5530,Description for product 5530,301.41,36.78
15531,Product 5531,Description for product 5531,639.98,24.99
15532,Product 5532,Description for product 5532,143.74,15.06
15533,Product 5533,Description for product 5533,208.38,31.28
15534,Product 5534,Description for product 5534,143.12,23.47
15535,Product 5535,Description for product 5535,628.63,2.76
15536,Product 5536,Description for product 5536,184.7,18.91
15537,Product 5537,Description for product 5537,30.57,13.63
15538,Product 5538,Description for product 5538,993.79,3.5
15539,Product 5539,Description for product 5539,733.44,29.34
15540,Product 5540,Description for product 5540,16.28,44.7
15541,Product 5541,Description for product 5541,384.85,27.8
15542,Product 5542,Description for product 5542,237.18,8.56
15543,Product 5543,Description for product 5543,516.03,16.25
15544,Product 5544,Description for product 5544,484.82,30.14
15545,Product 5545,Description for product 5545,177.69,40.53
15546,Product 5546,Description for product 5546,371.8,4.47
15547,Product 5547,Description for product 5547,553.35,49.13
15548,Product 5548,Description for product 5548,699.14,17
15549,Product 5549,Description for product 5549,248.97,1.24
15550,Product 5550,Description for product 5550,273.61,44.19
15551,Product 5551,Description for product 5551,339.51,10.01
15552,Product 5552,Description for product 5552,476.82,9.51
15553,Product 5553,Description for product 5553,49.41,31.39
15554,Product 5554,Description for product 5554,601.42,31.29
15555,Product 5555,Description for product 5555,407.47,30.76
15556,Product 5556,Description for product 5556,331.06,15.56
15557,Product 5557,Description for product 5557,497.34,18.16
15558,Product 5558,Description for product 5558,463.64,12.12
15559,Product 5559,Description for product 5559,281.16,23.01
15560,Product 5560,Description for product 5560,278.26,49.63
15561,Product 5561,Description for product 5561,788.92,4.96
15562,Product 5562,Description for product 5562,44.58,2.65
15563,Product 5563,Description for product 5563,355.07,9.38
15564,Product 5564,Description for product 5564,327.08,4.73
15565,Product 5565,Description for product 5565,461.49,6.15
15566,Product 5566,Description for product 5566,700.4,19.29
15567,Product 5567,Description for product 5567,347.22,36.66
15568,Product 5568,Description for product 5568,256.9,28.39
15569,Product 5569,Description for product 5569,124.37,18.77
15570,Product 5570,Description for product 5570,241.46,49.68
15571,Product 5571,Description for product 5571,704.43,32.12
15572,Product 5572,Description for product 5572,253.7,49.02
15573,Product 5573,Description for product 5573,216.52,21.02
15574,Product 5574,Description for product 5574,86.53,4.82
15575,Product 5575,Description for product 5575,521.97,13.46
15576,Product 5576,Description for product 5576,282.79,42.04
15577,Product 5577,Description for product 5577,895.58,3.85
15578,Product 5578,Description for product 5578,267.38,44.4
15579,Product 5579,Description for product 5579,156.96,41.84
15580,Product 5580,Description for product 5580,732.5,30.92
15581,Product 5581,Description for product 5581,742.27,6.7
15582,Product 5582,Description for product 5582,226.06,21.8
15583,Product 5583,Description for product 5583,68.46,23.14
15584,Product 5584,Description for product 5584,570.97,32.12
15585,Product 5585,Description for product 5585,392.85,24.31
15586,Product 5586,Description for product 5586,509.3,22.34
15587,Product 5587,Description for product 5587,359.83,18.97
15588,Product 5588,Description for product 5588,895.34,15.82
15589,Product 5589,Description for product 5589,263.99,5.64
15590,Product 5590,Description for product 5590,150.88,3
15591,Product 5591,Description for product 5591,595.04,32.71
15592,Product 5592,Description for product 5592,749.16,24.25
15593,Product 5593,Description for product 5593,671.64,41.17
15594,Product 5594,Description for product 5594,163.09,16.72
15595,Product 5595,Description for product 5595,236.22,44.02
15596,Product 5596,Description for product 5596,182.54,37.95
15597,Product 5597,Description for product 5597,485.78,24.4
15598,Product 5598,Description for product 5598,83.83,42.39
15599,Product 5599,Description for product 5599,515.88,18.99
15600,Product 5600,Description for product 5600,942.01,3.41
15601,Product 5601,Description for product 5601,637.81,26.47
15602,Product 5602,Description for product 5602,259.98,2.67
15603,Product 5603,Description for product 5603,827.91,25.42
15604,Product 5604,Description for product 5604,425.73,6.04
15605,Product 5605,Description for product 5605,573.7,48.56
15606,Product 5606,Description for product 5606,999.09,10.85
15607,Product 5607,Description for product 5607,293.96,1.14
15608,Product 5608,Description for product 5608,743.09,10.35
15609,Product 5609,Description for product 5609,145.67,18.57
15610,Product 5610,Description for product 5610,414.63,8.45
15611,Product 5611,Description for product 5611,56.25,15.76
15612,Product 5612,Description for product 5612,691.68,33.89
15613,Product 5613,Description for product 5613,356.34,10.5
15614,Product 5614,Description for product 5614,631.85,18.87
15615,Product 5615,Description for product 5615,698.8,49.71
15616,Product 5616,Description for product 5616,717.69,48.99
15617,Product 5617,Description for product 5617,34.27,33.14
15618,Product 5618,Description for product 5618,334.26,15.4
15619,Product 5619,Description for product 5619,467.96,9.48
15620,Product 5620,Description for product 5620,231.46,9.01
15621,Product 5621,Description for product 5621,224.03,48.36
15622,Product 5622,Description for product 5622,371.08,5.66
15623,Product 5623,Description for product 5623,543.04,24.76
15624,Product 5624,Description for product 5624,587.83,12.54
15625,Product 5625,Description for product 5625,599.14,17.64
15626,Product 5626,Description for product 5626,499.08,19.8
15627,Product 5627,Description for product 5627,908.74,0.73
15628,Product 5628,Description for product 5628,94.69,49.67
15629,Product 5629,Description for product 5629,358.56,28.48
15630,Product 5630,Description for product 5630,468.16,3.93
15631,Product 5631,Description for product 5631,988.85,46.91
15632,Product 5632,Description for product 5632,387.48,16.2
15633,Product 5633,Description for product 5633,349.88,38.67
15634,Product 5634,Description for product 5634,813.1,20.78
15635,Product 5635,Description for product 5635,276.13,3.24
15636,Product 5636,Description for product 5636,454.31,49.29
15637,Product 5637,Description for product 5637,69.24,30.55
15638,Product 5638,Description for product 5638,423.65,17.97
15639,Product 5639,Description for product 5639,952.26,45.25
15640,Product 5640,Description for product 5640,671.94,42.44
15641,Product 5641,Description for product 5641,664.88,25.99
15642,Product 5642,Description for product 5642,863.23,17.45
15643,Product 5643,Description for product 5643,464.53,49.86
15644,Product 5644,Description for product 5644,677.81,31.06
15645,Product 5645,Description for product 5645,90.95,9.66
